Datetime,MAE,P.Waterlevel,P.Waterlevel-1,P.Waterlevel-2,P.Waterlevel-3,T.Waterlevel,T.Waterlevel-1,T.Waterlevel-2,T.Waterlevel-3
2017-09-06 18:00-00,0.40529134955847357,15.879601127560322,12.575147852583791,12.576169702904332,21.448252889342225,16.361916666666666,13.144166666666667,13.144166666666667,21.24850159337158
2017-09-07 00:00-00,0.4001363597780046,15.881425533389367,12.583264620064444,12.584282544752744,21.45525344512799,16.362333333333332,13.140250000000002,13.140250000000002,21.249253391605205
2017-09-07 06:00-00,0.3950745203530074,15.883280235764193,12.591071327043288,12.592089319126604,21.46202005017563,16.369916666666665,13.146416666666665,13.146416666666665,21.25000518983884
2017-09-07 12:00-00,0.39001743994817667,15.885106397742021,12.599046797854564,12.60006067035756,21.46892540508276,16.37075,13.150666666666666,13.150666666666666,21.25075698807247
2017-09-07 18:00-00,0.3846456659031804,15.887096056963014,12.607651709361699,12.608664631843356,21.47639019040978,16.3715,13.150833333333333,13.150833333333333,21.251508786306108
2017-09-08 00:00-00,0.3787908207232833,15.889298339881588,12.617083592830348,12.618096282266587,21.484590283954816,16.370166666666666,13.14175,13.14175,21.25226058453974
2017-09-08 06:00-00,0.37278472364709986,15.891658403822174,12.627084548169446,12.628101237535276,21.49330577327643,16.370916666666666,13.1405,13.1405,21.253012382773374
2017-09-08 12:00-00,0.366869368,15.894011454116272,12.636996409863833,12.638015485173371,21.50196059,16.371666666666666,13.14275,13.14275,21.253764181007007
2017-09-08 18:00-00,0.36114275742793583,15.896146547754835,12.645987532624632,12.647003058067392,21.50981927943629,16.385916666666667,13.1565,13.1565,21.254515979240644
2017-09-09 00:00-00,0.35546094613018564,15.898142371304859,12.65439667,12.655412109076556,21.517179799147694,16.39275,13.164916666666668,13.164916666666668,21.255267777474277
