Datetime,MAE,P.Waterlevel,P.Waterlevel-1,P.Waterlevel-2,P.Waterlevel-3,T.Waterlevel,T.Waterlevel-1,T.Waterlevel-2,T.Waterlevel-3
2014-01-01 12:00:00,0.7982594841917494,15.68392381,12.076047256404975,12.201969808935687,21.231186822032353,15.590458734893682,13.535052602063704,13.535052602063704,21.911666666666665
2014-01-01 18:00:00,0.7930923600559207,15.68392409817962,12.076465637791463,12.20246377402309,21.231538138984742,15.59025588955178,13.53169638851503,13.53169638851503,21.910500000000003
2014-01-02 00:00:00,0.7876089706626506,15.684005160347409,12.076911421306857,12.2032178,21.23187687,15.590056945081841,13.525787012113055,13.525787012113055,21.909249999999997
2014-01-02 06:00:00,0.7821587433132497,15.68363091746921,12.075600721021456,12.200580112340218,21.23096619,15.58986190148386,13.519491139524451,13.519491139524451,21.90783333333333
2014-01-02 12:00:00,0.7768029142858968,15.683747439114605,12.07620098005301,12.201626732169316,21.231415736908783,15.58967075875784,13.503558770749214,13.503558770749214,21.9065
2014-01-02 18:00:00,0.7716074340892012,15.683826141404026,12.076581969789817,12.20229906022053,21.231700671460395,15.589483516903778,13.499239905787347,13.499239905787347,21.90575
2014-01-03 00:00:00,0.7665655503863322,15.684030495845573,12.075967570722888,12.202148429384927,21.23108668068459,15.589300175921677,13.493617877972186,13.493617877972186,21.90516666666667
2014-01-03 06:00:00,0.7615682479813307,15.684086671502726,12.075301056162159,12.201518926069042,21.23049760305515,15.589120735811536,13.487942687303724,13.487942687303724,21.904
2014-01-03 12:00:00,0.7563643593681634,15.684134057194655,12.07570119045761,12.202124115974888,21.230810971621572,15.58894519657335,13.48288100044863,13.48288100044863,21.9025
2014-01-03 18:00:00,0.7510216701076502,15.684224660244864,12.076358026833418,12.203159715070745,21.231318093282535,15.588773558207128,13.47843281740691,13.47843281740691,21.90125
2014-01-04 00:00:00,0.7458439792713153,15.684487000307286,12.075656532342391,12.203026812250965,21.230619202655884,15.588605820712866,13.474264804845223,13.474264804845223,21.900083333333335
2014-01-04 06:00:00,0.7408106839078887,15.684565361935922,12.073987381256607,12.201217945275225,21.229204752108455,15.588441984090561,13.470043629430238,13.470043629430238,21.899083333333333
2014-01-04 12:00:00,0.7357933848632996,15.68469508157851,12.07386524360412,12.201399915278161,21.22905312259422,15.588282048340217,13.465935957828624,13.465935957828624,21.897916666666667
2014-01-04 18:00:00,0.7308152530958684,15.684791530830116,12.073754487887909,12.201512469968629,21.228920585892613,15.588292680128498,13.462108456707046,13.462108456707046,21.897083333333335
2014-01-05 00:00:00,0.7258190652528855,15.684877000078265,12.073561049965305,12.20150137770677,21.228719903683206,15.588057212788742,13.458894459398834,13.458894459398834,21.895583333333335
2014-01-05 06:00:00,0.720763299,15.68495078765703,12.073744612104775,12.201928955332228,21.228829383547605,15.594575646320942,13.45571063257066,13.45571063257066,21.8935
2014-01-05 12:00:00,0.7156794598597135,15.685047142693602,12.073790474766865,12.202246175399049,21.228816820066925,15.596181314058438,13.452140309555855,13.452140309555855,21.893250000000002
2014-01-05 18:00:00,0.7107662267748175,15.685114719301952,12.07354518014187,12.202126215983837,21.22858258171975,15.596207549334556,13.435266823687753,13.435266823687753,21.89041666666667
2014-01-06 00:00:00,0.7061896250533402,15.685125825419794,12.073005165104307,12.20151130202008,21.22812368,15.596237685482638,13.422923508299684,13.422923508299684,21.889583333333334
2014-01-06 06:00:00,0.7018025501890556,15.685197786642957,12.072497041658028,12.201085730717582,21.22766654463926,15.596271722502676,13.410277030058323,13.410277030058323,21.888250000000003
2014-01-06 12:00:00,0.6972488703373735,15.685246481764029,12.071403416549325,12.199887187097806,21.226739773361757,15.596309660394677,13.396910722296992,13.396910722296992,21.88425
2014-01-06 18:00:00,0.6926191518781515,15.685409942737962,12.070659288419142,12.199373059767733,21.22607199124102,15.596351499158635,13.383157918349035,13.383157918349035,21.88083333333333
2014-01-07 00:00:00,0.6881021159997089,15.68545064,12.067936935854032,12.196226563796255,21.22377563891692,15.596397238794554,13.359435284881112,13.359435284881112,21.878249999999998
2014-01-07 06:00:00,0.6837692694151047,15.685515861912782,12.064852514890635,12.192721471064301,21.22114393412107,15.596446879302432,13.335076155226561,13.335076155226561,21.876083333333334
2014-01-07 12:00:00,0.6795316254149737,15.685345697620317,12.061593820955855,12.188444125954629,21.21842097603414,15.59650042068227,13.313497196052042,13.313497196052042,21.87391666666667
2014-01-07 18:00:00,0.6753643546237965,15.685420974160296,12.059872658524618,12.18658555432363,21.21692438506741,15.59655786293407,13.296198407357561,13.296198407357561,21.871666666666666
2014-01-08 00:00:00,0.6714554003970961,15.68554395258316,12.057821756592094,12.184495755029575,21.215095250889355,15.596535872724493,13.279013122476446,13.279013122476446,21.86958333333333
2014-01-08 06:00:00,0.6678391200624929,15.685595414232507,12.055573189285253,12.182051856775235,21.213080166212926,15.596517783386874,13.26235800807537,13.26235800807537,21.867749999999997
2014-01-08 12:00:00,0.6641961001979629,15.687027358403556,12.059588491060971,12.18980834816794,21.216210520892258,15.596503594921218,13.244149730820995,13.244149730820995,21.866083333333336
2014-01-08 18:00:00,0.6606496369542862,15.687118416759285,12.059029126263464,12.189343278943836,21.21570034504228,15.596493307327519,13.227388290713325,13.227388290713325,21.864416666666667
