Datetime,MAE,P.Waterlevel,P.Waterlevel-1,P.Waterlevel-2,P.Waterlevel-3,T.Waterlevel,T.Waterlevel-1,T.Waterlevel-2,T.Waterlevel-3
2021-02-12 06:00:00,0.5957597368374096,15.87398624420166,12.044936180114746,11.985421180725098,21.20447540283203,16.209074620196606,12.761334067547724,12.761334067547724,21.893958333333334
2021-02-12 12:00:00,0.5936744352658293,15.874119758605957,12.04487419128418,11.985474586486816,21.20464324951172,16.209193029490617,12.75901872246696,12.75901872246696,21.894875000000003
2021-02-12 18:00:00,0.5915646300397013,15.874122619628906,12.044683456420898,11.985416412353516,21.204647064208984,16.20923346738159,12.756451174743026,12.756451174743026,21.895791666666664
2021-02-13 00:00:00,0.5895750042851814,15.873934745788574,12.044251441955566,11.985173225402832,21.20439338684082,16.20927926720286,12.753714757709252,12.753714757709252,21.896708333333333
2021-02-13 06:00:00,0.587574561,15.873775482177734,12.043793678283691,11.98486328,21.204103469848633,16.209330428954424,12.751309471365637,12.751309471365637,21.897624999999998
2021-02-13 12:00:00,0.5856250760777416,15.873536109924316,12.043286323547363,11.98449420928955,21.20370864868164,16.209386952636283,12.748735315712187,12.748735315712187,21.89854166666667
2021-02-13 18:00:00,0.5835898653117546,15.873406410217285,12.042838096618652,11.984224319458008,21.203487396240234,16.209448838248438,12.745908957415566,12.745908957415566,21.89945833333333
2021-02-14 00:00:00,0.5815679847955016,15.873272895812988,12.042372703552246,11.983965873718262,21.20328712463379,16.209516085790884,12.742830396475771,12.742830396475771,21.900291666666668
2021-02-14 06:00:00,0.5795626985941138,15.87310505,12.041879653930664,11.98371696472168,21.20308494567871,16.20958869526363,12.739916299559471,12.739916299559471,21.901125
2021-02-14 12:00:00,0.577629573,15.872919082641602,12.041387557983398,11.983431816101074,21.202829360961914,16.209666666666667,12.737083333333334,12.737083333333334,21.901958333333337
2021-02-14 18:00:00,0.5757300715340508,15.872672080993652,12.040876388549805,11.983141899108887,21.20250129699707,16.20975,12.733833333333333,12.733833333333333,21.902791666666666
2021-02-15 00:00:00,0.5740367018805609,15.87228012084961,12.04001235961914,11.982566833496094,21.2019043,16.209833333333332,12.730333333333332,12.730333333333332,21.903624999999998
2021-02-15 06:00:00,0.5722715635193718,15.872025489807129,12.039338111877441,11.982160568237305,21.20151710510254,16.20991666666667,12.727083333333333,12.727083333333333,21.90445833333333
2021-02-15 12:00:00,0.5704710043059453,15.871795654296875,12.038764953613281,11.981858253479004,21.201213836669922,16.21,12.723999999999998,12.723999999999998,21.905291666666667
2021-02-15 18:00:00,0.568695388,15.87148380279541,12.038116455078125,11.98156452178955,21.200881958007812,16.210083333333333,12.72075,12.72075,21.906124999999996
2021-02-16 00:00:00,0.5669432404730054,15.871243476867676,12.037516593933105,11.98125935,21.200580596923828,16.210166666666666,12.717583333333332,12.717583333333332,21.906958333333332
2021-02-16 06:00:00,0.5652724667019312,15.870960235595703,12.03688907623291,11.980833053588867,21.200149536132812,16.210250000000002,12.714333333333334,12.714333333333334,21.907791666666665
2021-02-16 12:00:00,0.5636261688868204,15.87041187286377,12.035913467407227,11.980217933654785,21.199438095092773,16.210333333333335,12.711083333333333,12.711083333333333,21.908624999999997
2021-02-16 18:00:00,0.561887604,15.87002182006836,12.035260200500488,11.979818344116211,21.198928833007812,16.20991666666667,12.704166666666664,12.704166666666664,21.906291666666668
2021-02-17 00:00:00,0.5600541045400831,15.869394302368164,12.034253120422363,11.979179382324219,21.19814682006836,16.21,12.699083333333334,12.699083333333334,21.905458333333335
2021-02-17 06:00:00,0.5582336729473538,15.868895530700684,12.033320426940918,11.97860336303711,21.197513580322266,16.206166666666668,12.692833333333333,12.692833333333333,21.906291666666664
2021-02-17 12:00:00,0.5567107035424974,15.868518829345703,12.032625198364258,11.978165626525879,21.197011947631836,16.203,12.686000000000002,12.686000000000002,21.901625000000003
2021-02-17 18:00:00,0.5552722207069397,15.868000030517578,12.031769752502441,11.977540969848633,21.196266174316406,16.203083333333336,12.68175,12.68175,21.898791666666668
2021-02-18 00:00:00,0.5536408121426899,15.867295265197754,12.030659675598145,11.976712226867676,21.195261001586914,16.203166666666668,12.677,12.677,21.898791666666668
2021-02-18 06:00:00,0.5519026765399508,15.86679744720459,12.029746055603027,11.976049423217773,21.194520950317383,16.20325,12.672416666666667,12.672416666666667,21.899041666666665
2021-02-18 12:00:00,0.5501515901565551,15.866474151611328,12.029108047485352,11.975616455078125,21.194055557250977,16.203333333333333,12.668083333333334,12.668083333333334,21.899791666666665
2021-02-18 18:00:00,0.5482784662564595,15.86829662322998,12.031195640563965,11.977621078491211,21.196521759033203,16.203416666666666,12.664083333333334,12.664083333333334,21.900625
2021-02-19 00:00:00,0.5460306452857122,15.868536949157715,12.03149127960205,11.977814674377441,21.19678307,16.203500000000002,12.660083333333331,12.660083333333331,21.90145833333333
2021-02-19 06:00:00,0.543449619,15.869461059570312,12.032316207885742,11.9786377,21.197908401489258,16.20358333333333,12.655833333333334,12.655833333333334,21.902291666666667
2021-02-19 12:00:00,0.540756635,15.872084617614746,12.03528118133545,11.981440544128418,21.20138931274414,16.203666666666667,12.65175,12.65175,21.903124999999996
2021-02-19 18:00:00,0.5379455349498324,15.872272491455078,12.03554916381836,11.981622695922852,21.201622009277344,16.20375,12.647666666666668,12.647666666666668,21.903958333333332
2021-02-20 00:00:00,0.5349510751512315,15.872556686401367,12.036100387573242,11.98200798034668,21.20203209,16.203833333333332,12.643666666666666,12.643666666666666,21.90479166666666
2021-02-20 06:00:00,0.5314492003546821,15.872928619384766,12.03679370880127,11.98250675201416,21.202579498291016,16.203916666666668,12.639583333333333,12.639583333333333,21.905625000000004
2021-02-20 12:00:00,0.527770357,15.87304973602295,12.037003517150879,11.982669830322266,21.202760696411133,16.204,12.6355,12.6355,21.906458333333333
2021-02-20 18:00:00,0.5241176687664456,15.873390197753906,12.03740119934082,11.983067512512207,21.203227996826172,16.204083333333333,12.63175,12.63175,21.907291666666666
2021-02-21 00:00:00,0.5203769261678061,15.873438835144043,12.037421226501465,11.983102798461914,21.20328712463379,16.204166666666666,12.628083333333333,12.628083333333333,21.908125000000002
2021-02-21 06:00:00,0.5165032846344842,15.873494148254395,12.037494659423828,11.983174324035645,21.203372955322266,16.20425,12.624416666666665,12.624416666666665,21.908958333333327
2021-02-21 12:00:00,0.5123932582113478,15.873658180236816,12.03776741027832,11.983388900756836,21.203622817993164,16.204333333333334,12.62075,12.62075,21.90979166666667
2021-02-21 18:00:00,0.5080897743648954,15.873885154724121,12.038139343261719,11.983685493469238,21.20397377,16.204416666666667,12.6165,12.6165,21.910625
2021-02-22 00:00:00,0.5037940166155499,15.87423324584961,12.038758277893066,11.98416519165039,21.204511642456055,16.2045,12.612083333333334,12.612083333333334,21.911458333333332
2021-02-22 06:00:00,0.499569822,15.874468803405762,12.039185523986816,11.984477043151855,21.204843521118164,16.204583333333332,12.607583333333332,12.607583333333332,21.912291666666665
2021-02-22 12:00:00,0.4953848438474869,15.874528884887695,12.039267539978027,11.984554290771484,21.204931259155273,16.204666666666668,12.603333333333332,12.603333333333332,21.91329166666667
2021-02-22 18:00:00,0.4911628967179194,15.874515533447266,12.03923225402832,11.984536170959473,21.204914093017578,16.20475,12.599083333333335,12.599083333333335,21.914125
2021-02-23 00:00:00,0.4866963908089533,15.874685287475586,12.039449691772461,11.984733581542969,21.205163955688477,16.204833333333333,12.594666666666667,12.594666666666667,21.914958333333335
2021-02-23 06:00:00,0.48218217453426804,15.87596321105957,12.041069030761719,11.986262321472168,21.206985473632812,16.204916666666666,12.590333333333335,12.590333333333335,21.915791666666664
2021-02-23 12:00:00,0.4776854582044814,15.876164436340332,12.041380882263184,11.986536026000977,21.207313537597656,16.205000000000002,12.586000000000002,12.586000000000002,21.916625
2021-02-23 18:00:00,0.4730804909070334,15.876222610473633,12.041600227355957,11.986756324768066,21.207490921020508,16.205083333333334,12.582583333333334,12.582583333333334,21.917458333333332
2021-02-24 00:00:00,0.4686639910380047,15.876312255859375,12.041746139526367,11.986873626708984,21.20762825012207,16.205166666666667,12.578833333333332,12.578833333333332,21.91829166666667
2021-02-24 06:00:00,0.46428784551620494,15.876327514648438,12.04171371459961,11.986893653869629,21.207660675048828,16.20525,12.575083333333334,12.575083333333334,21.919124999999998
2021-02-24 12:00:00,0.4598187280972801,15.876392364501953,12.041860580444336,11.987079620361328,21.207841873168945,16.205333333333336,12.571833333333332,12.571833333333332,21.91995833333333
2021-02-24 18:00:00,0.4553835657437645,15.876461029052734,12.04205608,11.98731517791748,21.20806312561035,16.205416666666668,12.568416666666668,12.568416666666668,21.920791666666666
2021-02-25 00:00:00,0.45109531405766823,15.876157760620117,12.041610717773438,11.987092018127441,21.207773208618164,16.2055,12.565083333333332,12.565083333333332,21.921625
2021-02-25 06:00:00,0.44657494414647436,15.875914573669434,12.041268348693848,11.986884117126465,21.20751381,16.205583333333333,12.561666666666667,12.561666666666667,21.92245833333333
