Datetime,MAE,P_Waterlevel,P_Waterlevel.1,P_Waterlevel.2,P_Waterlevel.3,T_Waterlevel,T_Waterlevel.1,T_Waterlevel.2,T_Waterlevel.3
2015-03-12 12:00:00,0.4486940778202487,15.869032859802246,12.036360740661621,11.978927612304688,21.198223114013672,15.104583333333334,12.376333333333331,12.376333333333331,21.211833333333335
2015-03-12 18:00:00,0.44927770312627213,15.869037628173828,12.036188125610352,11.978813171386719,21.198183059692383,15.1045,12.373999999999999,12.373999999999999,21.203916666666665
2015-03-13 00:00:00,0.449864989164141,15.86877727508545,12.03553295135498,11.978349685668945,21.19774627685547,15.104416666666667,12.371749999999999,12.371749999999999,21.196
2015-03-13 06:00:00,0.4504648484830509,15.86792278289795,12.034041404724121,11.977195739746094,21.19644546508789,15.104333333333335,12.369583333333333,12.369583333333333,21.18808333333333
2015-03-13 12:00:00,0.45104088483739846,15.867884635925293,12.033787727355957,11.977023124694824,21.19634246826172,15.10425,12.3675,12.3675,21.180166666666665
2015-03-13 18:00:00,0.45161215449439207,15.867822647094727,12.03357219696045,11.976872444152832,21.19622230529785,15.104166666666666,12.365416666666667,12.365416666666667,21.17233333333333
2015-03-14 00:00:00,0.4521767342108274,15.867581367492676,12.033061981201172,11.976511001586914,21.195844650268555,15.104083333333332,12.363416666666666,12.363416666666666,21.164500000000004
2015-03-14 06:00:00,0.45273389844894457,15.867321014404297,12.032526016235352,11.976130485534668,21.195444107055664,15.104000000000001,12.361500000000001,12.361500000000001,21.156666666666663
2015-03-14 12:00:00,0.45328431844004935,15.86722469329834,12.032252311706543,11.975942611694336,21.195276260375977,15.103916666666665,12.359583333333335,12.359583333333335,21.148833333333332
2015-03-14 18:00:00,0.4538226404649245,15.867204666137695,12.032102584838867,11.975847244262695,21.195220947265625,15.103833333333334,12.357750000000001,12.357750000000001,21.141000000000005
2015-03-15 00:00:00,0.4543470397242799,15.866798400878906,12.031235694885254,11.975227355957031,21.194583892822266,15.10375,12.355916666666667,12.355916666666667,21.13316666666667
2015-03-15 06:00:00,0.454857037989299,15.866116523742676,12.030004501342773,11.9743013381958,21.19354820251465,15.103666666666665,12.354166666666666,12.354166666666666,21.125249999999998
2015-03-15 12:00:00,0.4553431919874974,15.866006851196289,12.029709815979004,11.974096298217773,21.193363189697266,15.103583333333335,12.352416666666668,12.352416666666668,21.117333333333338
2015-03-15 18:00:00,0.45581196929437195,15.865913391113281,12.02944564819336,11.973910331726074,21.193201065063477,15.103499999999999,12.350666666666667,12.350666666666667,21.109416666666668
2015-03-16 00:00:00,0.4562619913701663,15.86558723449707,12.028717041015625,11.973383903503418,21.192678451538086,15.10341666666667,12.348916666666666,12.348916666666666,21.1015
2015-03-16 06:00:00,0.4566972097997317,15.865167617797852,12.027880668640137,11.972765922546387,21.192026138305664,15.103333333333332,12.347249999999999,12.347249999999999,21.09358333333334
2015-03-16 12:00:00,0.4571172015578663,15.865077018737793,12.027607917785645,11.972577095031738,21.191865921020508,15.10325,12.345583333333334,12.345583333333334,21.08566666666667
2015-03-16 18:00:00,0.45752703758522373,15.864975929260254,12.02735424041748,11.972403526306152,21.191701889038086,15.103166666666667,12.343250000000001,12.343250000000001,21.077833333333334
2015-03-17 00:00:00,0.45792742342772363,15.864646911621094,12.026662826538086,11.971898078918457,21.19118309020996,15.103083333333334,12.341666666666667,12.341666666666667,21.069916666666664
2015-03-17 06:00:00,0.45831596373098926,15.864319801330566,12.025984764099121,11.971399307250977,21.190670013427734,15.103000000000002,12.339416666666667,12.339416666666667,21.062166666666666
2015-03-17 12:00:00,0.45869424297897954,15.86419677734375,12.025713920593262,11.971199989318848,21.190473556518555,15.102916666666665,12.337,12.337,21.054416666666665
2015-03-17 18:00:00,0.4590624083201096,15.864202499389648,12.02562427520752,11.971128463745117,21.19045066833496,15.102833333333331,12.334666666666667,12.334666666666667,21.046499999999998
2015-03-18 00:00:00,0.45942048075640696,15.864092826843262,12.025304794311523,11.970898628234863,21.19025230407715,15.102749999999999,12.332583333333334,12.332583333333334,21.03858333333333
2015-03-18 06:00:00,0.45976807219540683,15.864020347595215,12.02508544921875,11.97074031829834,21.190120697021484,15.102666666666666,12.330833333333333,12.330833333333333,21.03066666666666
2015-03-18 12:00:00,0.46010486985312615,15.864001274108887,12.024961471557617,11.970645904541016,21.190065383911133,15.102583333333332,12.329083333333333,12.329083333333333,21.02275
2015-03-18 18:00:00,0.46043177675671093,15.864120483398438,12.02502727508545,11.970702171325684,21.19019889831543,15.1025,12.327416666666666,12.327416666666666,21.014833333333335
2015-03-19 00:00:00,0.4607495627827119,15.864592552185059,12.025665283203125,11.971161842346191,21.19083023071289,15.102416666666667,12.325916666666666,12.325916666666666,21.006916666666665
2015-03-19 06:00:00,0.46104106008035217,15.865281105041504,12.026625633239746,11.971883773803711,21.191776275634766,15.102333333333334,12.324416666666668,12.324416666666668,20.999000000000002
2015-03-19 12:00:00,0.4613286613358397,15.865557670593262,12.026966094970703,11.972146034240723,21.19214630126953,15.10225,12.322916666666666,12.322916666666666,20.99108333333333
2015-03-19 18:00:00,0.46161038105222973,15.865528106689453,12.02684497833252,11.972062110900879,21.19208526611328,15.102166666666667,12.321416666666668,12.321416666666668,20.983166666666666
2015-03-20 00:00:00,0.46188297806139395,15.865340232849121,12.026436805725098,11.971769332885742,21.191789627075195,15.102083333333331,12.319999999999999,12.319999999999999,20.975166666666667
2015-03-20 06:00:00,0.4621462796670423,15.865111351013184,12.02600383758545,11.971451759338379,21.191444396972656,15.102083333333331,12.318583333333333,12.318583333333333,20.96725
2015-03-20 12:00:00,0.4623983992082105,15.864948272705078,12.025677680969238,11.971212387084961,21.191194534301758,15.102083333333331,12.317166666666667,12.317166666666667,20.959333333333333
2015-03-20 18:00:00,0.4626395332230466,15.864831924438477,12.025421142578125,11.971026420593262,21.191009521484375,15.102083333333331,12.315750000000001,12.315750000000001,20.95141666666667
2015-03-21 00:00:00,0.46287078127684456,15.864585876464844,12.024922370910645,11.970663070678711,21.190629959106445,15.102083333333331,12.314333333333334,12.314333333333334,20.943499999999997
2015-03-21 06:00:00,0.4630926483366228,15.864313125610352,12.024405479431152,11.970282554626465,21.19021987915039,15.102083333333331,12.312999999999999,12.312999999999999,20.935583333333334
2015-03-21 12:00:00,0.4633059786443361,15.86405086517334,12.023919105529785,11.969915390014648,21.189823150634766,15.102083333333331,12.311666666666667,12.311666666666667,20.927666666666664
2015-03-21 18:00:00,0.4635084088925965,15.863903045654297,12.023633003234863,11.969706535339355,21.189598083496094,15.102083333333331,12.310333333333334,12.310333333333334,20.919750000000004
2015-03-22 00:00:00,0.463701532197882,15.863445281982422,12.022781372070312,11.96908187866211,21.188913345336914,15.102083333333331,12.309000000000001,12.309000000000001,20.911833333333337
