Datetime,MAE,P_Waterlevel,P_Waterlevel.1,P_Waterlevel.2,P_Waterlevel.3,T_Waterlevel,T_Waterlevel.1,T_Waterlevel.2,T_Waterlevel.3
2022-03-01,0.19897922592459052,15.708904653000866,11.859830025880957,11.963397631835322,21.026622366228217,15.860166666666666,12.007166666666667,12.007166666666667,21.471333333333334
2022-03-02,0.19957976496430874,15.709307812992249,11.858896091016303,11.962154735950511,21.025686510445198,15.860166666666666,12.006583333333333,12.006583333333333,21.471
2022-03-03,0.20011187009040957,15.709671876016069,11.855464592314425,11.957525331109567,21.022237152155917,15.860166666666666,12.00425,12.00425,21.468833333333336
2022-03-04,0.200520908291828,15.709895600609151,11.852476768291867,11.953422744348442,21.01922992333529,15.860166666666666,12.001916666666666,12.001916666666666,21.467583333333334
2022-03-05,0.20083157473564603,15.71002520184598,11.849857166579316,11.949746618831176,21.01657549032067,15.860416666666667,11.999666666666666,11.999666666666666,21.463916666666666
2022-03-06,0.2010635253353466,15.710193126717703,11.847705746782506,11.946680067889911,21.014405662215605,15.860416666666667,11.997333333333334,11.997333333333334,21.463083333333334
2022-03-07,0.2010693984721496,15.710187614156759,11.845833567902174,11.943962890641167,21.012521489092777,15.860416666666667,11.995000000000001,11.995000000000001,21.462416666666666
2022-03-08,0.20103723941617785,15.710133257616684,11.8449686666438,11.942585128078811,21.011635874272763,15.860416666666667,11.992583333333332,11.992583333333332,21.46175
2022-03-09,0.2010925655136206,15.709975558399048,11.844476851413768,11.941687899227137,21.011106675703374,15.860416666666667,11.990166666666669,11.990166666666669,21.46108333333333
2022-03-10,0.20126275241179487,15.710089913070147,11.84315016040831,11.939684859859694,21.009739622830224,15.860416666666667,11.98775,11.98775,21.460500000000003
2022-03-11,0.20158317892856772,15.710086359562185,11.841795723311238,11.937683570360969,21.00834993014556,15.860416666666667,11.985416666666667,11.985416666666667,21.46016666666667
2022-03-12,0.20194837206460173,15.71019683401829,11.840912374464729,11.93630128799182,21.007424303560967,15.860416666666667,11.983083333333333,11.983083333333333,21.459833333333332
2022-03-13,0.20218472552742964,15.71066182241605,11.83906741273147,11.933645638087118,21.005549834870834,15.860416666666667,11.980666666666666,11.980666666666666,21.4595
2022-03-14,0.2025704283316604,15.711149011677351,11.83666866355567,11.930342181981404,21.00313282672057,15.860416666666667,11.978,11.978,21.459166666666665
2022-03-15,0.20312513543304028,15.711618256520845,11.833679222635569,11.926093748552773,21.00010142791512,15.860416666666667,11.9755,11.9755,21.458833333333335
2022-03-16,0.20370988975856427,15.712370482582529,11.829816322985865,11.920586394470446,20.996203523664985,15.860416666666667,11.973083333333333,11.973083333333333,21.4585
2022-03-17,0.2045117565711059,15.712801413981962,11.825891773664214,11.914860719117495,20.992271071037273,15.860416666666667,11.970583333333334,11.970583333333334,21.458166666666667
2022-03-18,0.2053139464524321,15.712990081291839,11.822413303082469,11.909527153701347,20.988754797772582,15.860416666666667,11.967916666666666,11.967916666666666,21.457833333333333
2022-03-19,0.20605291483071586,15.712942773771783,11.819428265353071,11.904615171851997,20.985745577111008,15.860416666666667,11.965416666666666,11.965416666666666,21.457499999999996
2022-03-20,0.20696049331494637,15.7126786512322,11.817363725131901,11.900847266946649,20.983663050235297,15.860416666666667,11.963,11.963,21.45716666666667
2022-03-21,0.20797130064532063,15.712328155357882,11.81605945453245,11.898228470647647,20.98234072963649,15.860416666666667,11.960416666666667,11.960416666666667,21.456833333333336
2022-03-22,0.20904162594142797,15.711873842894912,11.8149634622442,11.895830394484264,20.9812336689685,15.86025,11.957833333333332,11.957833333333332,21.4565
2022-03-23,0.21029905129532225,15.711198310546227,11.814360483928013,11.894026001264454,20.980628464471508,15.86025,11.955416666666666,11.955416666666666,21.452833333333334
2022-03-24,0.21165412021245136,15.710105888405623,11.81576946196003,11.894713136261714,20.981977202884806,15.86025,11.952916666666669,11.952916666666669,21.45208333333333
2022-03-25,0.21305208424404196,15.708605051130103,11.817011515270135,11.894699545238074,20.983220865856012,15.86025,11.950333333333333,11.950333333333333,21.45175
2022-03-26,0.2146473359661817,15.70740975812718,11.817679969840832,11.894817549377278,20.983916946990373,15.86025,11.947750000000001,11.947750000000001,21.451416666666667
2022-03-27,0.2161876358185507,15.70673431891286,11.817993777497726,11.894737882724275,20.984254773494655,15.860333333333333,11.945333333333334,11.945333333333334,21.45108333333333
2022-03-28,0.21804966416194743,15.706033621303384,11.819542547532718,11.896231858406694,20.98580955097182,15.860333333333333,11.942916666666667,11.942916666666667,21.450750000000003
2022-03-29,0.22009554337673826,15.704986193913312,11.821586318171342,11.89833586526314,20.98787624662706,15.860333333333333,11.945083333333335,11.945083333333335,21.450416666666666
2022-03-30,0.22181303359679722,15.70370492729318,11.82454899524423,11.901784248452403,20.990888249024916,15.861749999999999,11.948666666666668,11.948666666666668,21.450083333333332
2022-03-31,0.22274692435486246,15.702590647752654,11.825094038998078,11.902491264789138,20.991439254753,15.86175,11.952333333333334,11.952333333333334,21.45
2022-04-01,0.22286680130641373,15.702224147957681,11.824954716826571,11.901741317048348,20.991336974725684,15.86175,11.955916666666665,11.955916666666665,21.45
2022-04-02,0.2227846676742001,15.701936301244157,11.82475014596115,11.900976158870188,20.99118169797919,15.86175,11.959416666666668,11.959416666666668,21.449666666666666
2022-04-03,0.22189590452334376,15.701924911625653,11.824509180269414,11.900374928703569,20.99093941578428,15.86175,11.96325,11.96325,21.449444444444442
2022-04-04,0.22027917287956028,15.702263511494372,11.823798536763405,11.899323599617961,20.990233426205325,15.86175,11.96725,11.96725,21.44911111111111
