Datetime,MAE,P_Waterlevel,P_Waterlevel.1,P_Waterlevel.2,P_Waterlevel.3,T_Waterlevel,T_Waterlevel.1,T_Waterlevel.2,T_Waterlevel.3
2021-03-01,0.25126514421137847,15.838400468153933,12.454195336910397,12.45328199462945,21.341273011000546,16.207083333333333,12.5045,12.5045,21.937458333333332
2021-03-02,0.2541064682416666,15.840517529289377,12.463789059205503,12.462902878175058,21.34947460378058,16.207416666666667,12.501416666666668,12.501416666666668,21.940791666666666
2021-03-03,0.2579833708472791,15.84215887200345,12.471251844646842,12.470383898604767,21.355860253120294,16.20775,12.4895,12.4895,21.94429166666667
2021-03-04,0.2623428717146941,15.84320800219701,12.47588203474071,12.475031176628509,21.35982382393532,16.208083333333335,12.478083333333334,12.478083333333334,21.947958333333336
2021-03-05,0.2673600660768089,15.844093382826475,12.480466963251267,12.479612245332305,21.36373251736611,16.208333333333332,12.46675,12.46675,21.950708333333335
2021-03-06,0.2723917462392568,15.844870658348563,12.48459730096337,12.483732943703604,21.367254541820927,16.15683333333333,12.395083333333334,12.395083333333334,21.896625000000004
2021-03-07,0.27649926979719663,15.845970697563386,12.48951530411152,12.488662450179866,21.3714785058642,16.11541666666667,12.349666666666668,12.349666666666668,21.861333333333334
2021-03-08,0.2807089612921588,15.846904845030547,12.493417673482423,12.49258081509916,21.374840361392632,16.039416666666668,12.307916666666667,12.307916666666667,21.843166666666665
2021-03-09,0.28534428812999685,15.847783640455596,12.496753561729363,12.49593783758187,21.377724984842402,15.963416666666667,12.287916666666666,12.287916666666666,21.84241666666667
2021-03-10,0.2908959770879921,15.84847192467928,12.498840695481903,12.498053348954626,21.379551604870908,15.887416666666669,12.270666666666667,12.270666666666667,21.842083333333335
2021-03-11,0.2963767322625976,15.849019616054877,12.500544630736336,12.499779869406376,21.38104391978874,15.830333333333334,12.253250000000001,12.253250000000001,21.84175
2021-03-12,0.3008857898655772,15.849501278641451,12.501327332714379,12.500601556097623,21.381769298873127,15.811000000000002,12.238666666666667,12.238666666666667,21.841333333333335
2021-03-13,0.3040919078596216,15.849647204343048,12.501242294721894,12.500532701185959,21.381718069462245,15.810666666666668,12.224583333333332,12.224583333333332,21.840666666666664
2021-03-14,0.30665847918548583,15.849385559668695,12.499032487336853,12.498349788057356,21.379865955060097,15.81025,12.210583333333334,12.210583333333334,21.84
2021-03-15,0.30911490764608296,15.848972042135639,12.496465713296196,12.495798475983435,21.37769093357028,15.810166666666667,12.197583333333332,12.197583333333332,21.839333333333336
2021-03-16,0.31117765742271775,15.848621071089747,12.49459630818738,12.493935462683563,21.376099603840355,15.81016666666667,12.1855,12.1855,21.838749999999997
2021-03-17,0.3128298518576759,15.847978289400645,12.491773741791521,12.49110749796305,21.373679828730264,15.810166666666667,12.175,12.175,21.838583333333336
2021-03-18,0.31372426550520266,15.846914882119457,12.487161302673586,12.486479869580117,21.369723890450995,15.810166666666667,12.165500000000002,12.165500000000002,21.8385
2021-03-19,0.31381848497590714,15.845211209791353,12.480269526135146,12.479548886907189,21.363791288164943,15.810166666666667,12.156833333333333,12.156833333333333,21.838500000000003
2021-03-20,0.3136143788631003,15.84320583378337,12.47242852269941,12.471664308889281,21.357042083656008,15.81016666666667,12.148249999999999,12.148249999999999,21.838500000000003
2021-03-21,0.3125906975801119,15.840890612930467,12.46315196271683,12.462347638752194,21.349082072429592,15.81016666666667,12.140333333333334,12.140333333333334,21.838500000000003
2021-03-22,0.3111596707735339,15.837610638140035,12.450698115907748,12.44978780736887,21.33835026884369,15.81016666666667,12.133416666666667,12.133416666666667,21.8385
2021-03-23,0.30887421392893516,15.83393600300467,12.437000021600227,12.435967836959048,21.326570226245924,15.81016666666667,12.126916666666666,12.126916666666666,21.8385
2021-03-24,0.306409885369071,15.830500854617497,12.423635840345627,12.422493260923593,21.315132162540465,15.81016666666667,12.121583333333335,12.121583333333335,21.83833333333333
2021-03-25,0.3043447186675016,15.827917945768657,12.41312282609977,12.411907311025011,21.306193369081996,15.810166666666667,12.116833333333334,12.116833333333334,21.837833333333332
2021-03-26,0.3020766184189887,15.82538322524501,12.402033956316142,12.40076836433742,21.296817661289786,15.810166666666667,12.112,12.112,21.8375
2021-03-27,0.2998971796705597,15.82292241567558,12.391044147758937,12.389727343406006,21.28754856826729,15.810166666666667,12.106833333333332,12.106833333333332,21.83716666666667
2021-03-28,0.2975397514649927,15.820359933022251,12.379826983750348,12.378454192668407,21.27809524004073,15.81016666666667,12.102416666666668,12.102416666666668,21.836833333333335
2021-03-29,0.29547459189977726,15.818407233894023,12.370058154019226,12.36868653654552,21.269951790838107,15.81016666666667,12.098416666666669,12.098416666666669,21.8365
2021-03-30,0.29376619608103666,15.817185834737725,12.363379852068785,12.362082000573372,21.26449829483867,15.81016666666667,12.093666666666667,12.093666666666667,21.836166666666664
2021-03-31,0.29175502349392396,15.816110864272847,12.355862431402153,12.354704146291368,21.258439843410372,15.81016666666667,12.090833333333334,12.090833333333334,21.835833333333333
2021-04-01,0.28986774916656144,15.81512984399705,12.3477699498113,12.346784799640295,21.251936171055668,15.810166666666667,12.088583333333332,12.088583333333332,21.8355
2021-04-02,0.28831921028609764,15.814105276196692,12.339924918456708,12.339061046974955,21.24565095231628,15.810166666666667,12.086416666666667,12.086416666666667,21.835166666666666
2021-04-03,0.286407695923826,15.812693145203761,12.331827757491732,12.33105296672498,21.239117816205738,15.810166666666667,12.084833333333332,12.084833333333332,21.834833333333332
